executor_name,query_action,time,length
SQL,unique_values,0.0010004043579101562,392
SQL,min_max,0.002010822296142578,392
SQL,min_max,0.001001596450805664,392
SQL,min_max,0.0009999275207519531,392
SQL,min_max,0.0020093917846679688,392
SQL,min_max,0.0009999275207519531,392
SQL,get_attributes,0.13800048828125,
SQL,cardinality,0.001999378204345703,
SQL,cardinality,0.0009984970092773438,
SQL,cardinality,0.0019989013671875,
SQL,cardinality,0.0019996166229248047,
SQL,cardinality,0.002002239227294922,
SQL,cardinality,0.0010008811950683594,
SQL,cardinality,0.002002239227294922,
SQL,cardinality,0.0010006427764892578,
SQL,cardinality,0.0010004043579101562,
SQL,cardinality,0.0010004043579101562,
SQL,data_type,0.0040013790130615234,
SQL,data_type,0.004001617431640625,
SQL,data_type,0.0040018558502197266,
SQL,data_type,0.003998517990112305,
SQL,data_type,0.003990888595581055,
SQL,data_type,0.003999471664428711,
SQL,data_type,0.004007816314697266,
SQL,data_type,0.006002664566040039,
SQL,data_type,0.0030045509338378906,
SQL,data_type,0.00702357292175293,
SQL,data_length,0.0010008811950683594,
SQL,unique_values,0.0020017623901367188,392
SQL,unique_values,0.000995635986328125,392
SQL,unique_values,0.0010004043579101562,392
SQL,unique_values,0.0010018348693847656,392
SQL,unique_values,0.0010001659393310547,392
SQL,unique_values,0.0009989738464355469,392
SQL,unique_values,0.00099945068359375,392
SQL,unique_values,0.0010004043579101562,392
SQL,unique_values,0.0010004043579101562,392
SQL,unique_values,0.0009989738464355469,392
SQL,min_max,0.002000570297241211,392
SQL,min_max,0.0010085105895996094,392
SQL,min_max,0.002000570297241211,392
SQL,min_max,0.0010001659393310547,392
SQL,min_max,0.0010006427764892578,392
SQL,get_attributes,0.130997896194458,
SQL,cardinality,0.003999948501586914,
SQL,cardinality,0.0019996166229248047,
SQL,cardinality,0.0009984970092773438,
SQL,cardinality,0.0010004043579101562,
SQL,cardinality,0.0010001659393310547,
SQL,cardinality,0.0010051727294921875,
SQL,cardinality,0.0009987354278564453,
SQL,cardinality,0.002001047134399414,
SQL,cardinality,0.002002239227294922,
SQL,cardinality,0.0020003318786621094,
SQL,data_type,0.004029035568237305,
SQL,data_type,0.004002571105957031,
SQL,data_type,0.0039730072021484375,
SQL,data_type,0.003970623016357422,
SQL,data_type,0.004000425338745117,
SQL,data_type,0.004000425338745117,
SQL,data_type,0.0030291080474853516,
SQL,data_type,0.00302886962890625,
SQL,data_type,0.00302886962890625,
SQL,data_type,0.00403141975402832,
SQL,data_length,0.0009737014770507812,
SQL,unique_values,0.0009903907775878906,392
SQL,unique_values,0.0009999275207519531,392
SQL,unique_values,0.001010894775390625,392
SQL,unique_values,0.001001119613647461,392
SQL,unique_values,0.0010025501251220703,392
SQL,unique_values,0.0020003318786621094,392
SQL,unique_values,0.0009987354278564453,392
SQL,unique_values,0.0010004043579101562,392
SQL,unique_values,0.001020193099975586,392
SQL,unique_values,0.0010030269622802734,392
SQL,min_max,0.0010302066802978516,392
SQL,min_max,0.0010006427764892578,392
SQL,min_max,0.0010304450988769531,392
SQL,min_max,0.0009708404541015625,392
SQL,min_max,0.0020296573638916016,392
SQL,get_attributes,0.20099949836730957,
SQL,cardinality,0.005998849868774414,
SQL,cardinality,0.0019969940185546875,
SQL,cardinality,0.002000093460083008,
SQL,cardinality,0.0019989013671875,
SQL,cardinality,0.0009980201721191406,
SQL,cardinality,0.001001119613647461,
SQL,cardinality,0.0020008087158203125,
SQL,cardinality,0.001999378204345703,
SQL,cardinality,0.0019948482513427734,
SQL,cardinality,0.001996755599975586,
SQL,data_type,0.006999492645263672,
SQL,data_type,0.003998994827270508,
SQL,data_type,0.005997180938720703,
SQL,data_type,0.0059812068939208984,
SQL,data_type,0.006000041961669922,
SQL,data_type,0.00600433349609375,
SQL,data_type,0.0039937496185302734,
SQL,data_type,0.003998994827270508,
SQL,data_type,0.005003213882446289,
SQL,data_type,0.004996538162231445,
SQL,data_length,0.0019979476928710938,
SQL,unique_values,0.0019986629486083984,392
SQL,unique_values,0.003004789352416992,392
SQL,unique_values,0.0020017623901367188,392
SQL,unique_values,0.001996755599975586,392
SQL,unique_values,0.001997232437133789,392
SQL,unique_values,0.002000093460083008,392
SQL,unique_values,0.0019998550415039062,392
SQL,unique_values,0.0010001659393310547,392
SQL,unique_values,0.0020024776458740234,392
SQL,unique_values,0.0010023117065429688,392
SQL,min_max,0.0010030269622802734,392
SQL,min_max,0.0019991397857666016,392
SQL,min_max,0.001999378204345703,392
SQL,min_max,0.0010006427764892578,392
SQL,min_max,0.002002239227294922,392
SQL,get_attributes,0.12900018692016602,
SQL,cardinality,0.004011869430541992,
SQL,cardinality,0.0020003318786621094,
SQL,cardinality,0.000997304916381836,
SQL,cardinality,0.001999378204345703,
SQL,cardinality,0.00103759765625,
SQL,cardinality,0.0009725093841552734,
SQL,cardinality,0.000997781753540039,
SQL,cardinality,0.0019664764404296875,
SQL,cardinality,0.0019745826721191406,
SQL,cardinality,0.0009999275207519531,
SQL,data_type,0.003996133804321289,
SQL,data_type,0.0030364990234375,
SQL,data_type,0.0039997100830078125,
SQL,data_type,0.004002571105957031,
SQL,data_type,0.003972768783569336,
SQL,data_type,0.0039958953857421875,
SQL,data_type,0.003999948501586914,
SQL,data_type,0.0029981136322021484,
SQL,data_type,0.0029630661010742188,
SQL,data_type,0.002988576889038086,
SQL,data_length,0.0010237693786621094,
SQL,unique_values,0.0009989738464355469,392
SQL,unique_values,0.0010018348693847656,392
SQL,unique_values,0.001039266586303711,392
SQL,unique_values,0.0009770393371582031,392
SQL,unique_values,0.0010128021240234375,392
SQL,unique_values,0.0010004043579101562,392
SQL,unique_values,0.0009882450103759766,392
SQL,unique_values,0.001001119613647461,392
SQL,unique_values,0.0,392
SQL,unique_values,0.0010039806365966797,392
SQL,min_max,0.0010001659393310547,392
SQL,min_max,0.0009667873382568359,392
SQL,min_max,0.0009622573852539062,392
SQL,min_max,0.0009701251983642578,392
SQL,min_max,0.001064300537109375,392
SQL,get_attributes,0.12800002098083496,
SQL,cardinality,0.0039975643157958984,
SQL,cardinality,0.0019991397857666016,
SQL,cardinality,0.0020024776458740234,
SQL,cardinality,0.0010023117065429688,
SQL,cardinality,0.0010008811950683594,
SQL,cardinality,0.0010001659393310547,
SQL,cardinality,0.0010023117065429688,
SQL,cardinality,0.0010018348693847656,
SQL,cardinality,0.0010006427764892578,
SQL,cardinality,0.0009989738464355469,
SQL,data_type,0.004000186920166016,
SQL,data_type,0.003002166748046875,
SQL,data_type,0.00400233268737793,
SQL,data_type,0.004002809524536133,
SQL,data_type,0.0029993057250976562,
SQL,data_type,0.003000020980834961,
SQL,data_type,0.003000497817993164,
SQL,data_type,0.003998756408691406,
SQL,data_type,0.002997875213623047,
SQL,data_type,0.004004001617431641,
SQL,data_length,0.0010001659393310547,
SQL,unique_values,0.0010001659393310547,392
SQL,unique_values,0.0020003318786621094,392
SQL,unique_values,0.0010013580322265625,392
SQL,unique_values,0.0009996891021728516,392
SQL,unique_values,0.001001596450805664,392
SQL,unique_values,0.00099945068359375,392
SQL,unique_values,0.0020003318786621094,392
SQL,unique_values,0.0009984970092773438,392
SQL,unique_values,0.0010006427764892578,392
SQL,unique_values,0.002000570297241211,392
SQL,min_max,0.002001523971557617,392
SQL,min_max,0.002001523971557617,392
SQL,min_max,0.001001119613647461,392
SQL,min_max,0.0020003318786621094,392
SQL,min_max,0.0019986629486083984,392
SQL,get_attributes,0.13600420951843262,
SQL,cardinality,0.00299835205078125,
SQL,cardinality,0.0020003318786621094,
SQL,cardinality,0.0020186901092529297,
SQL,cardinality,0.00099945068359375,
SQL,cardinality,0.001010894775390625,
SQL,cardinality,0.0010006427764892578,
SQL,cardinality,0.0010063648223876953,
SQL,cardinality,0.002000093460083008,
SQL,cardinality,0.001001596450805664,
SQL,cardinality,0.001001119613647461,
SQL,data_type,0.004001140594482422,
SQL,data_type,0.003999233245849609,
SQL,data_type,0.00299835205078125,
SQL,data_type,0.006000518798828125,
SQL,data_type,0.003000020980834961,
SQL,data_type,0.003999233245849609,
SQL,data_type,0.002999544143676758,
SQL,data_type,0.003000497817993164,
SQL,data_type,0.0029997825622558594,
SQL,data_type,0.0030012130737304688,
SQL,data_length,0.0010008811950683594,
SQL,unique_values,0.001001596450805664,392
SQL,unique_values,0.002000093460083008,392
SQL,unique_values,0.0,392
SQL,unique_values,0.0019996166229248047,392
SQL,unique_values,0.00101470947265625,392
SQL,unique_values,0.001001119613647461,392
SQL,unique_values,0.0009794235229492188,392
SQL,unique_values,0.0009975433349609375,392
SQL,unique_values,0.0009851455688476562,392
SQL,unique_values,0.0009989738464355469,392
SQL,min_max,0.0010004043579101562,392
SQL,min_max,0.0020003318786621094,392
SQL,min_max,0.0009968280792236328,392
SQL,min_max,0.0019991397857666016,392
SQL,min_max,0.001001119613647461,392
SQL,get_attributes,0.13199782371520996,
SQL,cardinality,0.004000425338745117,
SQL,cardinality,0.002016782760620117,
SQL,cardinality,0.00099945068359375,
SQL,cardinality,0.0020012855529785156,
SQL,cardinality,0.0019996166229248047,
SQL,cardinality,0.0010023117065429688,
SQL,cardinality,0.0010023117065429688,
SQL,cardinality,0.0010025501251220703,
SQL,cardinality,0.0010001659393310547,
SQL,cardinality,0.0019991397857666016,
SQL,data_type,0.004013776779174805,
SQL,data_type,0.0040018558502197266,
SQL,data_type,0.004013776779174805,
SQL,data_type,0.003998279571533203,
SQL,data_type,0.004002571105957031,
SQL,data_type,0.00400233268737793,
SQL,data_type,0.0049970149993896484,
SQL,data_type,0.0040056705474853516,
SQL,data_type,0.004998922348022461,
SQL,data_type,0.0050029754638671875,
SQL,data_length,0.001001596450805664,
SQL,unique_values,0.0010006427764892578,392
SQL,unique_values,0.002010345458984375,392
SQL,unique_values,0.0010004043579101562,392
SQL,unique_values,0.0019958019256591797,392
SQL,unique_values,0.0019989013671875,392
SQL,unique_values,0.0019981861114501953,392
SQL,unique_values,0.002000093460083008,392
SQL,unique_values,0.0010013580322265625,392
SQL,unique_values,0.002001047134399414,392
SQL,unique_values,0.0010042190551757812,392
SQL,min_max,0.001997709274291992,392
SQL,min_max,0.0020067691802978516,392
SQL,min_max,0.0010144710540771484,392
SQL,min_max,0.0020020008087158203,392
SQL,min_max,0.0010037422180175781,392
SQL,scatter,0.010002851486206055,392
SQL,scatter,0.005995512008666992,392
SQL,scatter,0.004998445510864258,392
SQL,scatter,0.005998849868774414,392
SQL,scatter,0.007001399993896484,392
SQL,scatter,0.005001068115234375,392
SQL,scatter,0.004999637603759766,392
SQL,scatter,0.00500178337097168,392
SQL,scatter,0.005002737045288086,392
SQL,scatter,0.004998445510864258,392
SQL,scatter,0.005001068115234375,392
SQL,scatter,0.004998207092285156,392
SQL,scatter,0.004998207092285156,392
SQL,scatter,0.006003141403198242,392
SQL,scatter,0.004997968673706055,392
SQL,scatter,0.006000041961669922,392
SQL,scatter,0.008002519607543945,392
SQL,scatter,0.004997730255126953,392
SQL,scatter,0.004999876022338867,392
SQL,scatter,0.005001068115234375,392
SQL,bar/line,0.007001161575317383,392
SQL,bar/line,0.006995201110839844,392
SQL,bar/line,0.007001638412475586,392
SQL,bar/line,0.006003856658935547,392
SQL,get_attributes,0.13495707511901855,
SQL,cardinality,0.0029969215393066406,
SQL,cardinality,0.002004384994506836,
SQL,cardinality,0.0010013580322265625,
SQL,cardinality,0.00099945068359375,
SQL,cardinality,0.0009694099426269531,
SQL,cardinality,0.0010004043579101562,
SQL,cardinality,0.0010008811950683594,
SQL,cardinality,0.0010006427764892578,
SQL,cardinality,0.0010006427764892578,
SQL,data_type,0.002998828887939453,
SQL,data_type,0.004000663757324219,
SQL,data_type,0.003999233245849609,
SQL,data_type,0.00299835205078125,
SQL,data_type,0.0030012130737304688,
SQL,data_type,0.0039997100830078125,
SQL,data_type,0.002998828887939453,
SQL,data_type,0.00400090217590332,
SQL,data_type,0.002997159957885742,
SQL,data_length,0.0009996891021728516,
SQL,unique_values,0.001001596450805664,392
SQL,unique_values,0.0010006427764892578,392
SQL,unique_values,0.001001119613647461,392
SQL,unique_values,0.0010008811950683594,392
SQL,unique_values,0.001001119613647461,392
SQL,unique_values,0.0020041465759277344,392
SQL,unique_values,0.0010001659393310547,392
SQL,unique_values,0.0010001659393310547,392
SQL,unique_values,0.0010008811950683594,392
SQL,min_max,0.0010006427764892578,392
SQL,min_max,0.0009989738464355469,392
SQL,min_max,0.0010018348693847656,392
SQL,min_max,0.0010030269622802734,392
SQL,min_max,0.0010006427764892578,392
SQL,scatter,0.005001068115234375,392
SQL,scatter,0.005000591278076172,392
SQL,scatter,0.003999471664428711,392
SQL,scatter,0.004999876022338867,392
SQL,scatter,0.0039997100830078125,392
SQL,scatter,0.005000114440917969,392
SQL,scatter,0.004998922348022461,392
SQL,scatter,0.005000114440917969,392
SQL,scatter,0.005008220672607422,392
SQL,scatter,0.006001949310302734,392
SQL,scatter,0.005001544952392578,392
SQL,scatter,0.004001617431640625,392
SQL,scatter,0.0039980411529541016,392
SQL,scatter,0.003998994827270508,392
SQL,scatter,0.003999948501586914,392
SQL,scatter,0.003999948501586914,392
SQL,scatter,0.004002809524536133,392
SQL,scatter,0.003998756408691406,392
SQL,scatter,0.004998207092285156,392
SQL,scatter,0.004002094268798828,392
SQL,bar/line,0.007999897003173828,392
SQL,bar/line,0.005997180938720703,392
SQL,bar/line,0.006002187728881836,392
SQL,get_attributes,0.022998571395874023,
SQL,cardinality,0.0030024051666259766,
SQL,cardinality,0.0019872188568115234,
SQL,cardinality,0.0009915828704833984,
SQL,cardinality,0.0009932518005371094,
SQL,cardinality,0.0019927024841308594,
SQL,cardinality,0.0010018348693847656,
SQL,cardinality,0.00101470947265625,
SQL,cardinality,0.0009915828704833984,
SQL,cardinality,0.0019927024841308594,
SQL,data_type,0.004007577896118164,
SQL,data_type,0.004010200500488281,
SQL,data_type,0.005008697509765625,
SQL,data_type,0.00498509407043457,
SQL,data_type,0.004010438919067383,
SQL,data_type,0.0030002593994140625,
SQL,data_type,0.004000186920166016,
SQL,data_type,0.003988981246948242,
SQL,data_type,0.004004716873168945,
SQL,data_length,0.000993490219116211,
SQL,unique_values,0.0020067691802978516,392
SQL,unique_values,0.002001523971557617,392
SQL,unique_values,0.0009968280792236328,392
SQL,unique_values,0.0010089874267578125,392
SQL,unique_values,0.0010013580322265625,392
SQL,unique_values,0.0020003318786621094,392
SQL,unique_values,0.002003192901611328,392
SQL,unique_values,0.0009953975677490234,392
SQL,unique_values,0.0010113716125488281,392
SQL,min_max,0.001009225845336914,392
SQL,min_max,0.001996278762817383,392
SQL,min_max,0.0009911060333251953,392
SQL,min_max,0.0010008811950683594,392
SQL,min_max,0.0019998550415039062,392
SQL,scatter,0.0060100555419921875,392
SQL,scatter,0.0060122013092041016,392
SQL,scatter,0.0059871673583984375,392
SQL,scatter,0.005000591278076172,392
SQL,scatter,0.004998445510864258,392
SQL,scatter,0.004995822906494141,392
SQL,scatter,0.004999876022338867,392
SQL,scatter,0.003999948501586914,392
SQL,scatter,0.00500035285949707,392
SQL,scatter,0.004000663757324219,392
SQL,scatter,0.005009174346923828,392
SQL,scatter,0.004001140594482422,392
SQL,scatter,0.00600123405456543,392
SQL,scatter,0.003999233245849609,392
SQL,scatter,0.004000663757324219,392
SQL,scatter,0.003998279571533203,392
SQL,scatter,0.00400233268737793,392
SQL,scatter,0.0029985904693603516,392
SQL,scatter,0.0029976367950439453,392
SQL,scatter,0.004000663757324219,392
SQL,scatter,0.003002166748046875,392
SQL,scatter,0.0029985904693603516,392
SQL,scatter,0.004002809524536133,392
SQL,scatter,0.0039975643157958984,392
SQL,scatter,0.005002498626708984,392
SQL,scatter,0.004999637603759766,392
SQL,scatter,0.006000518798828125,392
SQL,binning,0.0040013790130615234,392
SQL,binning,0.030997276306152344,392
SQL,scatter,0.005001068115234375,392
SQL,get_attributes,0.02299666404724121,
SQL,cardinality,0.0027625560760498047,
SQL,cardinality,0.0019979476928710938,
SQL,cardinality,0.0020008087158203125,
SQL,cardinality,0.001001596450805664,
SQL,cardinality,0.0009999275207519531,
SQL,cardinality,0.0009996891021728516,
SQL,cardinality,0.0010004043579101562,
SQL,cardinality,0.0010025501251220703,
SQL,cardinality,0.0010006427764892578,
SQL,data_type,0.003000497817993164,
SQL,data_type,0.0030007362365722656,
SQL,data_type,0.004001140594482422,
SQL,data_type,0.002998828887939453,
SQL,data_type,0.0030007362365722656,
SQL,data_type,0.004003286361694336,
SQL,data_type,0.004000663757324219,
SQL,data_type,0.004001140594482422,
SQL,data_type,0.004000425338745117,
SQL,data_length,0.00099945068359375,
SQL,unique_values,0.002002716064453125,392
SQL,unique_values,0.0019893646240234375,392
SQL,unique_values,0.0010027885437011719,392
SQL,unique_values,0.001999378204345703,392
SQL,unique_values,0.0009999275207519531,392
SQL,unique_values,0.0010137557983398438,392
SQL,unique_values,0.0010013580322265625,392
SQL,unique_values,0.001001119613647461,392
SQL,unique_values,0.001001596450805664,392
SQL,min_max,0.002002716064453125,392
SQL,min_max,0.002001047134399414,392
SQL,min_max,0.0010073184967041016,392
SQL,min_max,0.001001119613647461,392
SQL,min_max,0.0009999275207519531,392
SQL,scatter,0.0050008296966552734,392
SQL,scatter,0.004996776580810547,392
SQL,scatter,0.0039708614349365234,392
SQL,scatter,0.0050029754638671875,392
SQL,scatter,0.004000186920166016,392
SQL,scatter,0.005028724670410156,392
SQL,scatter,0.00497126579284668,392
SQL,scatter,0.005000114440917969,392
SQL,scatter,0.0060007572174072266,392
SQL,scatter,0.004998207092285156,392
SQL,scatter,0.007001638412475586,392
SQL,scatter,0.004997730255126953,392
SQL,scatter,0.0050013065338134766,392
SQL,scatter,0.003998994827270508,392
SQL,scatter,0.004000186920166016,392
SQL,scatter,0.00400090217590332,392
SQL,scatter,0.003999233245849609,392
SQL,scatter,0.004997968673706055,392
SQL,scatter,0.004001140594482422,392
SQL,scatter,0.005017995834350586,392
SQL,bar/line,0.007999897003173828,392
SQL,bar/line,0.0060002803802490234,392
SQL,bar/line,0.005997657775878906,392
SQL,get_attributes,0.02200007438659668,
SQL,cardinality,0.002998828887939453,
SQL,cardinality,0.002000570297241211,
SQL,cardinality,0.0020020008087158203,
SQL,cardinality,0.0010292530059814453,
SQL,cardinality,0.0010001659393310547,
SQL,cardinality,0.0010080337524414062,
SQL,cardinality,0.0009999275207519531,
SQL,cardinality,0.0009725093841552734,
SQL,cardinality,0.0010318756103515625,
SQL,data_type,0.003000020980834961,
SQL,data_type,0.004002571105957031,
SQL,data_type,0.0029964447021484375,
SQL,data_type,0.0040378570556640625,
SQL,data_type,0.005969047546386719,
SQL,data_type,0.0060007572174072266,
SQL,data_type,0.003999948501586914,
SQL,data_type,0.0030007362365722656,
SQL,data_type,0.002997875213623047,
SQL,data_length,0.0010120868682861328,
SQL,unique_values,0.0020084381103515625,392
SQL,unique_values,0.0020017623901367188,392
SQL,unique_values,0.0010001659393310547,392
SQL,unique_values,0.0009996891021728516,392
SQL,unique_values,0.001001596450805664,392
SQL,unique_values,0.002001523971557617,392
SQL,unique_values,0.001999378204345703,392
SQL,unique_values,0.0009989738464355469,392
SQL,unique_values,0.0009996891021728516,392
SQL,min_max,0.0010027885437011719,392
SQL,min_max,0.001004934310913086,392
SQL,min_max,0.0010068416595458984,392
SQL,min_max,0.001001596450805664,392
SQL,min_max,0.0010013580322265625,392
SQL,binning,0.0049991607666015625,392
SQL,binning,0.005002498626708984,392
SQL,binning,0.0060007572174072266,392
SQL,get_attributes,0.021000146865844727,
SQL,cardinality,0.0029985904693603516,
SQL,cardinality,0.00099945068359375,
SQL,cardinality,0.0010001659393310547,
SQL,cardinality,0.0009996891021728516,
SQL,cardinality,0.0010006427764892578,
SQL,cardinality,0.0009989738464355469,
SQL,cardinality,0.0009999275207519531,
SQL,cardinality,0.0010004043579101562,
SQL,cardinality,0.0,
SQL,data_type,0.004000425338745117,
SQL,data_type,0.0029985904693603516,
SQL,data_type,0.003000497817993164,
SQL,data_type,0.0039899349212646484,
SQL,data_type,0.004000186920166016,
SQL,data_type,0.003999471664428711,
SQL,data_type,0.0029990673065185547,
SQL,data_type,0.003000020980834961,
SQL,data_type,0.003998756408691406,
SQL,data_length,0.0009982585906982422,
SQL,unique_values,0.000997304916381836,392
SQL,unique_values,0.0010008811950683594,392
SQL,unique_values,0.00101470947265625,392
SQL,unique_values,0.002000570297241211,392
SQL,unique_values,0.0010025501251220703,392
SQL,unique_values,0.002001047134399414,392
SQL,unique_values,0.0009996891021728516,392
SQL,unique_values,0.0010008811950683594,392
SQL,unique_values,0.0010001659393310547,392
SQL,min_max,0.0020012855529785156,392
SQL,min_max,0.002000570297241211,392
SQL,min_max,0.0010004043579101562,392
SQL,min_max,0.002000570297241211,392
SQL,min_max,0.0010001659393310547,392
SQL,binning,0.004999876022338867,392
SQL,binning,0.004999876022338867,392
SQL,binning,0.007997274398803711,392
SQL,get_attributes,0.02200031280517578,
SQL,cardinality,0.0019986629486083984,
SQL,cardinality,0.0010001659393310547,
SQL,cardinality,0.000986337661743164,
SQL,cardinality,0.000997781753540039,
SQL,cardinality,0.0010001659393310547,
SQL,cardinality,0.0009808540344238281,
SQL,cardinality,0.000997304916381836,
SQL,cardinality,0.0010023117065429688,
SQL,cardinality,0.0010018348693847656,
SQL,data_type,0.004004001617431641,
SQL,data_type,0.002997875213623047,
SQL,data_type,0.0029976367950439453,
SQL,data_type,0.002998828887939453,
SQL,data_type,0.0049991607666015625,
SQL,data_type,0.003005504608154297,
SQL,data_type,0.006000995635986328,
SQL,data_type,0.0029973983764648438,
SQL,data_type,0.003000497817993164,
SQL,data_length,0.0020012855529785156,
SQL,unique_values,0.001001596450805664,392
SQL,unique_values,0.0020003318786621094,392
SQL,unique_values,0.0009996891021728516,392
SQL,unique_values,0.002002239227294922,392
SQL,unique_values,0.0010006427764892578,392
SQL,unique_values,0.0009987354278564453,392
SQL,unique_values,0.0010004043579101562,392
SQL,unique_values,0.002001047134399414,392
SQL,unique_values,0.0010023117065429688,392
SQL,min_max,0.002000570297241211,392
SQL,min_max,0.0010113716125488281,392
SQL,min_max,0.0010006427764892578,392
SQL,min_max,0.0010004043579101562,392
SQL,min_max,0.001001119613647461,392
